dataset_source,dataset_version,mode,category,original_relative_path,current_relative_path,original_filename,raw_label,normalized_label_ar,label_key,variant_index,extension,sha256,size_bytes,duration_seconds,fps,frame_count,width,height,readable,validation_errors,split
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحَسَّ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَحَسَّ (إِشَارَة 1).mp4,أَحَسَّ (إِشَارَة 1).mp4,أَحَسَّ (إِشَارَة 1),أَحَسَّ,احس,1,.mp4,623e428f985db3478f529f87f0c64386ab652c7b9bb9117e56631557e0924a3b,109130,4.16,25.0,104,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحَسَّ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَحَسَّ (إِشَارَة 2).mp4,أَحَسَّ (إِشَارَة 2).mp4,أَحَسَّ (إِشَارَة 2),أَحَسَّ,احس,2,.mp4,bdb22184cf5457e803f62b6a43ce2fb86012e6ec16078974821ceaef63e0a74c,121589,5.866667,30.0,176,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحْضَرَ.mp4,raw/mosl_videos_dataset_Diverse/أَحْضَرَ.mp4,أَحْضَرَ.mp4,أَحْضَرَ,أَحْضَرَ,احضر,1,.mp4,910f6ab73d014663eb0f6b0dce7ec4f0bf6b1ca4ce8b701393c254396c8c169b,92046,3.6,25.0,90,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحْمَرُ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَحْمَرُ (إِشَارَة 1).mp4,أَحْمَرُ (إِشَارَة 1).mp4,أَحْمَرُ (إِشَارَة 1),أَحْمَرُ,احمر,1,.mp4,95e1f2f19132100a0090044d0c8316cce2b45795205e6b79b52a2e5af308e782,67278,2.76,25.0,69,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحْمَرُ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَحْمَرُ (إِشَارَة 2).mp4,أَحْمَرُ (إِشَارَة 2).mp4,أَحْمَرُ (إِشَارَة 2),أَحْمَرُ,احمر,2,.mp4,165db0e8cd0fda453a918c40f4fbb58e28985c9a412d0db4a6fd8ec16e9a016b,44146,3.0,25.0,75,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحْمَرُ الشِّفَاهِ.mp4,raw/mosl_videos_dataset_Diverse/أَحْمَرُ الشِّفَاهِ.mp4,أَحْمَرُ الشِّفَاهِ.mp4,أَحْمَرُ الشِّفَاهِ,أَحْمَرُ الشِّفَاهِ,احمر_الشفاه,1,.mp4,8f511152391c613a91c265cdd30cfdd78f2637bb91348de0f8be862d12ef73e0,79871,3.76,25.0,94,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحْمَقُ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَحْمَقُ (إِشَارَة 1).mp4,أَحْمَقُ (إِشَارَة 1).mp4,أَحْمَقُ (إِشَارَة 1),أَحْمَقُ,احمق,1,.mp4,f1bfdecec74d706468ee531fe5792174db632605daa34bec48be9fbe2261efcf,91267,3.44,25.0,86,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحْمَقُ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَحْمَقُ (إِشَارَة 2).mp4,أَحْمَقُ (إِشَارَة 2).mp4,أَحْمَقُ (إِشَارَة 2),أَحْمَقُ,احمق,2,.mp4,8fefc8b6336af6c4563b5e760a4394570b5b12a817e7b053a1a0d9a3e3ece4f1,86720,4.0,25.0,100,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحْمَقُ (إِشَارَة 3).mp4,raw/mosl_videos_dataset_Diverse/أَحْمَقُ (إِشَارَة 3).mp4,أَحْمَقُ (إِشَارَة 3).mp4,أَحْمَقُ (إِشَارَة 3),أَحْمَقُ,احمق,3,.mp4,bd5b03f0043a8d943dab1cd1295db2bbeadd7a05e701683b97857b8940b91e98,83680,3.24,25.0,81,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحْوَلُ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَحْوَلُ (إِشَارَة 1).mp4,أَحْوَلُ (إِشَارَة 1).mp4,أَحْوَلُ (إِشَارَة 1),أَحْوَلُ,احول,1,.mp4,c1786b6cbc88ddf8b76f65e549afb3def15d8fe5a14355dfc43b89939bd1a547,53220,2.76,25.0,69,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحْوَلُ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَحْوَلُ (إِشَارَة 2).mp4,أَحْوَلُ (إِشَارَة 2).mp4,أَحْوَلُ (إِشَارَة 2),أَحْوَلُ,احول,2,.mp4,bbb9034acccf7ea4edb2c166581441266280bad96178c1bd0c49cf79d7d8e4b0,125253,3.88,25.0,97,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحْيَانًا (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَحْيَانًا (إِشَارَة 1).mp4,أَحْيَانًا (إِشَارَة 1).mp4,أَحْيَانًا (إِشَارَة 1),أَحْيَانًا,احيانا,1,.mp4,4ccc03af052142465acee3d529df7c73e3abd1634deb9abebd47860c820b33d6,107169,2.6,25.0,65,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَحْيَانًا (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَحْيَانًا (إِشَارَة 2).mp4,أَحْيَانًا (إِشَارَة 2).mp4,أَحْيَانًا (إِشَارَة 2),أَحْيَانًا,احيانا,2,.mp4,fb462496f75285ceab323e7b09b7ff93619a43e07388c5ebf604295d6e4fbb8b,150215,3.88,25.0,97,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَخٌ (إِشَارَة 1).mp4,أَخٌ (إِشَارَة 1).mp4,أَخٌ (إِشَارَة 1),أَخٌ,اخ,1,.mp4,cf8d992c27977636dae65c0c5bd0980a768627d1f7bc7107312e12deb6cd50f2,68112,2.64,25.0,66,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخٌ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَخٌ (إِشَارَة 2).mp4,أَخٌ (إِشَارَة 2).mp4,أَخٌ (إِشَارَة 2),أَخٌ,اخ,2,.mp4,5bd9083fbdd860df42f4103262349bcd62c7e7083d75b5392581b2370228dc56,88542,3.8,25.0,95,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخَذَ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَخَذَ (إِشَارَة 1).mp4,أَخَذَ (إِشَارَة 1).mp4,أَخَذَ (إِشَارَة 1),أَخَذَ,اخذ,1,.mp4,9bc6e9c1834d6f7c59026ab984681d49634fde6f58cb490aa37ae1ae4b674fb1,82944,4.96,25.0,124,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخَذَ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَخَذَ (إِشَارَة 2).mp4,أَخَذَ (إِشَارَة 2).mp4,أَخَذَ (إِشَارَة 2),أَخَذَ,اخذ,2,.mp4,f279269108edc5b12f0a14e4ca1f5d0a670af2b539bf20a33fb35d389624893e,97620,2.8,25.0,70,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الأَسْنَانِ.mp4,raw/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الأَسْنَانِ.mp4,أَخِصَّائِيُّ الأَسْنَانِ.mp4,أَخِصَّائِيُّ الأَسْنَانِ,أَخِصَّائِيُّ الأَسْنَانِ,اخصايي_الاسنان,1,.mp4,d17b6ff54647fc91525ccc8a612e7e67cf1c124c73196df4335113845a587a43,111646,7.16,25.0,179,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الأُذُنِ وَالأَنْفِ وَالـحَنْجَرَةِ.mp4,raw/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الأُذُنِ وَالأَنْفِ وَالـحَنْجَرَةِ.mp4,أَخِصَّائِيُّ الأُذُنِ وَالأَنْفِ وَالـحَنْجَرَةِ.mp4,أَخِصَّائِيُّ الأُذُنِ وَالأَنْفِ وَالـحَنْجَرَةِ,أَخِصَّائِيُّ الأُذُنِ وَالأَنْفِ وَالـحَنْجَرَةِ,اخصايي_الاذن_والانف_والحنجرة,1,.mp4,98e2ad1a8caf27efde5ee57a625b79d341b9a45c07e460ac6ed5245ac659426a,122328,4.96,25.0,124,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الصَّدْرِ.mp4,raw/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الصَّدْرِ.mp4,أَخِصَّائِيُّ الصَّدْرِ.mp4,أَخِصَّائِيُّ الصَّدْرِ,أَخِصَّائِيُّ الصَّدْرِ,اخصايي_الصدر,1,.mp4,17b909da3a8755160ff31b81eb678cd51ce3121bb48a4f65dd405aad8357d396,142524,4.56,25.0,114,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ العَظْمِ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ العَظْمِ (إِشَارَة 1).mp4,أَخِصَّائِيُّ العَظْمِ (إِشَارَة 1).mp4,أَخِصَّائِيُّ العَظْمِ (إِشَارَة 1),أَخِصَّائِيُّ العَظْمِ,اخصايي_العظم,1,.mp4,c9aa5a342b5437aabbd04832b4b0fedbd255fdee3986820e1aa9b69a7a9300d0,114559,4.16,25.0,104,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ العَظْمِ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ العَظْمِ (إِشَارَة 2).mp4,أَخِصَّائِيُّ العَظْمِ (إِشَارَة 2).mp4,أَخِصَّائِيُّ العَظْمِ (إِشَارَة 2),أَخِصَّائِيُّ العَظْمِ,اخصايي_العظم,2,.mp4,955b7cd36eaf6008d7196d2ffc7ca4efdacc0caaa7f888dc4459f7ad816ab98f,94082,3.92,25.0,98,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ العُيُونِ.mp4,raw/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ العُيُونِ.mp4,أَخِصَّائِيُّ العُيُونِ.mp4,أَخِصَّائِيُّ العُيُونِ,أَخِصَّائِيُّ العُيُونِ,اخصايي_العيون,1,.mp4,249f02bcd6fc86355767a4b818fe83589c1fd71e31920a158e60a6f604479aad,87844,3.52,25.0,88,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الكَبِدِ.mp4,raw/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الكَبِدِ.mp4,أَخِصَّائِيُّ الكَبِدِ.mp4,أَخِصَّائِيُّ الكَبِدِ,أَخِصَّائِيُّ الكَبِدِ,اخصايي_الكبد,1,.mp4,1f7fad914c65b5b4329534eb833dc393f3f7c7756870ffb1a0bad93691d0ebdb,99276,3.8,25.0,95,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ المَعِدَةِ.mp4,raw/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ المَعِدَةِ.mp4,أَخِصَّائِيُّ المَعِدَةِ.mp4,أَخِصَّائِيُّ المَعِدَةِ,أَخِصَّائِيُّ المَعِدَةِ,اخصايي_المعدة,1,.mp4,1919b5f8014a776f746dde5b016a845d02406edac0e3638abaf32e6d484ae7e3,85894,3.92,25.0,98,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الوِلادَةِ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الوِلادَةِ (إِشَارَة 1).mp4,أَخِصَّائِيُّ الوِلادَةِ (إِشَارَة 1).mp4,أَخِصَّائِيُّ الوِلادَةِ (إِشَارَة 1),أَخِصَّائِيُّ الوِلادَةِ,اخصايي_الولادة,1,.mp4,39ef37d55af8de955af4ea69ce36da93ddad5948ff5f3084a34c57200ca1381b,141258,4.6,25.0,115,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الوِلادَةِ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَخِصَّائِيُّ الوِلادَةِ (إِشَارَة 2).mp4,أَخِصَّائِيُّ الوِلادَةِ (إِشَارَة 2).mp4,أَخِصَّائِيُّ الوِلادَةِ (إِشَارَة 2),أَخِصَّائِيُّ الوِلادَةِ,اخصايي_الولادة,2,.mp4,e24446f10a86c1fd826ee38f961caaf1b9dde68251014bb9a6346ca64322f9f1,126192,3.8,25.0,95,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِيرًا (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَخِيرًا (إِشَارَة 1).mp4,أَخِيرًا (إِشَارَة 1).mp4,أَخِيرًا (إِشَارَة 1),أَخِيرًا,اخيرا,1,.mp4,0a1934ab7844144dd04313b2b3d09c9fcaf09c42b87d33c4b822b6446da537bf,61276,3.28,25.0,82,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِيرًا (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَخِيرًا (إِشَارَة 2).mp4,أَخِيرًا (إِشَارَة 2).mp4,أَخِيرًا (إِشَارَة 2),أَخِيرًا,اخيرا,2,.mp4,0b679c59f13e1229192dd689c4ef0a291463b38c653f436b1447a4999a8eedc3,106105,2.76,25.0,69,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِيرٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَخِيرٌ (إِشَارَة 1).mp4,أَخِيرٌ (إِشَارَة 1).mp4,أَخِيرٌ (إِشَارَة 1),أَخِيرٌ,اخير,1,.mp4,b879f575f172dd56df8948f7bd7b9cf186ad64dbbf34f9a92dce7b4926246fd2,62235,2.4,25.0,60,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِيرٌ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَخِيرٌ (إِشَارَة 2).mp4,أَخِيرٌ (إِشَارَة 2).mp4,أَخِيرٌ (إِشَارَة 2),أَخِيرٌ,اخير,2,.mp4,b3b3a6d39492b55ce4511749382b4d61e088d12e272bf3b51cb6c516d6aaaff8,107486,3.12,25.0,78,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخِيرٌ (إِشَارَة 3).mp4,raw/mosl_videos_dataset_Diverse/أَخِيرٌ (إِشَارَة 3).mp4,أَخِيرٌ (إِشَارَة 3).mp4,أَخِيرٌ (إِشَارَة 3),أَخِيرٌ,اخير,3,.mp4,ad6bf08295760b53f6727e6e410ce90efb272e5f6ef2ef1ecaf34e9562c2dad6,88366,3.52,25.0,88,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخْبَرَ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَخْبَرَ (إِشَارَة 1).mp4,أَخْبَرَ (إِشَارَة 1).mp4,أَخْبَرَ (إِشَارَة 1),أَخْبَرَ,اخبر,1,.mp4,5533cf3c9baade1a67d423604cb9b2aba4ab061ded22172cb3d156a3ba45478e,79903,2.76,25.0,69,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخْبَرَ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَخْبَرَ (إِشَارَة 2).mp4,أَخْبَرَ (إِشَارَة 2).mp4,أَخْبَرَ (إِشَارَة 2),أَخْبَرَ,اخبر,2,.mp4,d65aaddab96eed7607229296af90c19b10244e519112091b2f17a8383e7f5e92,66402,3.0,25.0,75,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخْضَرُ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَخْضَرُ (إِشَارَة 1).mp4,أَخْضَرُ (إِشَارَة 1).mp4,أَخْضَرُ (إِشَارَة 1),أَخْضَرُ,اخضر,1,.mp4,378e41bf91a049fbc0748a84b6c95a8cfb6529094de9280fad9450517890d9ee,71311,2.76,25.0,69,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخْضَرُ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَخْضَرُ (إِشَارَة 2).mp4,أَخْضَرُ (إِشَارَة 2).mp4,أَخْضَرُ (إِشَارَة 2),أَخْضَرُ,اخضر,2,.mp4,6ad5bf8fdd2affd9e09111c32b778cf3ed7a688a848dffc59b35c74ecf07e1ee,53683,2.28,25.0,57,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَخْطَأَ.mp4,raw/mosl_videos_dataset_Diverse/أَخْطَأَ.mp4,أَخْطَأَ.mp4,أَخْطَأَ,أَخْطَأَ,اخطا,1,.mp4,71a4d998e06cf6dbe6fefeec44dc52bd1fc36fdb87833ff4a5bbfccbe91180a6,56364,2.44,25.0,61,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَدَّى (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَدَّى (إِشَارَة 1).mp4,أَدَّى (إِشَارَة 1).mp4,أَدَّى (إِشَارَة 1),أَدَّى,ادي,1,.mp4,855f8a6f1fb6515dd99889cb82c1496eb082df4362b1ca428d954a79072ec24a,76409,4.4,25.0,110,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَدْرَكَ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَدْرَكَ (إِشَارَة 1).mp4,أَدْرَكَ (إِشَارَة 1).mp4,أَدْرَكَ (إِشَارَة 1),أَدْرَكَ,ادرك,1,.mp4,07a49e2c1af970e3bad777c0361e554b4f6ee2ca41c8dba0774629899b01f468,73425,2.32,25.0,58,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَدْرَكَ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَدْرَكَ (إِشَارَة 2).mp4,أَدْرَكَ (إِشَارَة 2).mp4,أَدْرَكَ (إِشَارَة 2),أَدْرَكَ,ادرك,2,.mp4,7c33b9a242853e0b287cbc1be5c8ece20ea58a00e883914edbf6ff7d7918b26c,98346,5.333333,30.0,160,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَرَادَ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَرَادَ (إِشَارَة 1).mp4,أَرَادَ (إِشَارَة 1).mp4,أَرَادَ (إِشَارَة 1),أَرَادَ,اراد,1,.mp4,d358f3c45e1929c3ca9507f37cc7cd9184515e99584075bef5e90ed7333eed80,104818,5.32,25.0,133,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَرَادَ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَرَادَ (إِشَارَة 2).mp4,أَرَادَ (إِشَارَة 2).mp4,أَرَادَ (إِشَارَة 2),أَرَادَ,اراد,2,.mp4,7afe9013cc0791be7344aa45d2d48c313aa133998aa1787b688a0cbf7a31c4aa,68167,2.88,25.0,72,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَرُزٌّ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَرُزٌّ (إِشَارَة 1).mp4,أَرُزٌّ (إِشَارَة 1).mp4,أَرُزٌّ (إِشَارَة 1),أَرُزٌّ,ارز,1,.mp4,8e02ee6c4b6ea67b0dff8dc84089379bf26f9c5b1cc2129befbafdddf5b500f8,97920,4.24,25.0,106,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَرُزٌّ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَرُزٌّ (إِشَارَة 2).mp4,أَرُزٌّ (إِشَارَة 2).mp4,أَرُزٌّ (إِشَارَة 2),أَرُزٌّ,ارز,2,.mp4,6b92bb58c608a721bb1f7929221136a33c68793c3acf170735b6bddafbb811e8,83646,3.68,25.0,92,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَرِيكَةٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَرِيكَةٌ (إِشَارَة 1).mp4,أَرِيكَةٌ (إِشَارَة 1).mp4,أَرِيكَةٌ (إِشَارَة 1),أَرِيكَةٌ,اريكة,1,.mp4,5743a1eb050bbdca153e0a978eca731c180f10febc663f6c2879603f7c436779,133333,4.28,25.0,107,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَرِيكَةٌ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/أَرِيكَةٌ (إِشَارَة 2).mp4,أَرِيكَةٌ (إِشَارَة 2).mp4,أَرِيكَةٌ (إِشَارَة 2),أَرِيكَةٌ,اريكة,2,.mp4,5d33fdc022b3f0f31acd1160f82ffce6b76ae7642fb837591a81e46eddd07fc5,100552,4.12,25.0,103,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَرْبَعَة.mp4,raw/mosl_videos_dataset_Diverse/أَرْبَعَة.mp4,أَرْبَعَة.mp4,أَرْبَعَة,أَرْبَعَة,اربعة,1,.mp4,d432a196f8575d1f46d09ce7e4ab7cdcd9da930ca54fa9b7dd37a423a6856a4a,93471,6.4,25.0,160,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/أَرْبِطَةُ الحِذَاءِ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/أَرْبِطَةُ الحِذَاءِ (إِشَارَة 1).mp4,أَرْبِطَةُ الحِذَاءِ (إِشَارَة 1).mp4,أَرْبِطَةُ الحِذَاءِ (إِشَارَة 1),أَرْبِطَةُ الحِذَاءِ,اربطة_الحذاء,1,.mp4,5e68a3af45135c1a557c2935f507902eb5a19a04a04c2afe0a52284263c5d5c5,120471,5.4,25.0,135,460,460,True,,
